epoch,train_loss,val_mae,train_mae
0,0.7148193506633534,29.284048080444336,30.71804428100586
1,0.495890349149704,26.53963279724121,28.627094268798828
2,0.4582759124391219,26.212146759033203,25.030555725097656
3,0.3748842530390796,25.600276947021484,23.778949737548828
4,0.3483676586081,22.428415298461914,20.14166831970215
5,0.2560090387568754,22.213430404663086,18.235748291015625
6,0.18759507116149454,19.135845184326172,14.573410034179688
7,0.16294612165759592,17.986051559448242,12.406286239624023
8,0.13766412962885463,18.512643814086914,12.727094650268555
9,0.1329774221076685,17.945127487182617,12.181456565856934
10,0.11915691744755297,17.305179595947266,11.27016544342041
11,0.09617138544426244,19.16482925415039,12.002277374267578
12,0.09686113324235468,19.77907371520996,12.710866928100586
13,0.1023560861016021,16.476938247680664,8.547572135925293
14,0.06855120553689845,17.348201751708984,9.428071975708008
15,0.06462534067823607,17.157804489135742,10.050881385803223
16,0.08047514364999883,15.841816902160645,7.374977111816406
17,0.06637590718181695,17.267087936401367,9.275962829589844
18,0.06453913888510536,17.2822265625,9.353787422180176
19,0.048796899288016206,15.329384803771973,6.441588878631592
20,0.05075866246924681,15.134275436401367,7.233212471008301
21,0.054900443400530255,17.952884674072266,10.175522804260254
22,0.05013685739215683,17.995485305786133,8.75164794921875
23,0.05444776014808346,15.771844863891602,6.704611301422119
24,0.04440148656859117,16.061941146850586,7.7213134765625
25,0.0400705561041832,15.045181274414062,6.5321044921875
26,0.03545762921738274,15.52076244354248,5.80859375
27,0.03374810177175438,16.313720703125,7.666950702667236
28,0.03957436507677331,14.825240135192871,5.738358020782471
29,0.030566615655141717,15.349814414978027,6.422661304473877
30,0.029412149561240393,15.070320129394531,5.979493141174316
31,0.03493315397816546,15.716178894042969,7.163723945617676
32,0.030268604319323513,14.74134635925293,6.139801979064941
33,0.0290097463876009,14.598885536193848,5.004191875457764
34,0.019428374903166994,14.61684513092041,4.318006992340088
35,0.02019704127793803,14.69066333770752,5.129971504211426
36,0.021649788243367392,15.180723190307617,5.411287307739258
37,0.024357144556501332,14.299506187438965,4.545956611633301
38,0.027290365056079978,14.067136764526367,4.457976341247559
39,0.024280674372087505,14.226452827453613,4.825587272644043
40,0.02376614248051363,14.620018005371094,4.576250076293945
41,0.031072641010670102,15.840560913085938,6.171313762664795
42,0.028162492767852897,14.365280151367188,5.431766510009766
43,0.02655436865547124,14.091917037963867,4.8546247482299805
44,0.01990331199896686,14.742796897888184,5.3973212242126465
45,0.023095233475460726,14.272270202636719,4.594568252563477
46,0.021531198776381856,13.809003829956055,4.178657531738281
47,0.02337526886121315,15.747956275939941,6.6792378425598145
48,0.02530591797960155,14.305769920349121,4.775862216949463
49,0.022500088493175367,15.525632858276367,6.695773124694824
50,0.02796511576675317,13.88946533203125,4.5762505531311035
51,0.027093109839102802,13.901647567749023,5.454504013061523
52,0.021409677670282477,14.091111183166504,4.186741352081299
53,0.022290592684465295,14.838233947753906,5.774418830871582
54,0.026162289411706084,14.980565071105957,6.881957054138184
55,0.02633742133484167,15.288541793823242,5.511371612548828
56,0.023979430141694406,14.482576370239258,5.291232109069824
57,0.02121219871675267,13.585424423217773,4.031224727630615
58,0.017122342086890164,13.678579330444336,4.3204731941223145
59,0.020370708614149514,14.1868257522583,4.082081317901611
60,0.01850773607764174,13.61036205291748,3.5305540561676025
61,0.014147173394175136,13.739838600158691,4.176920413970947
62,0.017901264952824396,13.783841133117676,4.495143413543701
63,0.016578434418667767,14.143040657043457,4.389298915863037
64,0.020881630754207865,14.45256233215332,4.467132568359375
65,0.024213983074707145,16.182817459106445,7.5620503425598145
66,0.027865921968922895,14.641425132751465,5.361671447753906
67,0.022887509151854935,13.788878440856934,3.762483596801758
68,0.01639423135887174,14.930807113647461,5.662956237792969
69,0.026662734611069456,14.415985107421875,4.743930339813232
70,0.01769001628546154,14.087302207946777,3.5904338359832764
71,0.014537009027074365,13.647751808166504,3.887613534927368
72,0.014060772215837942,14.150802612304688,4.324183464050293
73,0.021138790282694733,14.188992500305176,4.243513584136963
74,0.02080838256241644,13.412909507751465,3.618476152420044
75,0.016395167940679717,13.402426719665527,3.494293212890625
76,0.012819956084165503,13.872228622436523,4.292368412017822
77,0.015660656944793815,14.434585571289062,4.189286231994629
78,0.014503935078049408,13.734329223632812,3.3594553470611572
79,0.011776616824242999,14.044584274291992,3.6333677768707275
80,0.015459621078608668,13.61110782623291,4.119078636169434
81,0.012892574455369921,13.383384704589844,3.0701653957366943
82,0.012133782291237046,13.992644309997559,4.146365642547607
83,0.013022792963858913,13.649460792541504,3.690092086791992
84,0.013351873522076537,13.266520500183105,3.1227502822875977
85,0.014416351339177173,13.745596885681152,3.967843770980835
86,0.013853127876406206,14.01732063293457,3.7648913860321045
87,0.014489238972173017,12.94743537902832,3.7867605686187744
88,0.012039265266674407,13.13974666595459,3.1424005031585693
89,0.011613446999998653,13.502693176269531,3.369331121444702
90,0.013294421191162923,13.640360832214355,3.892307996749878
91,0.014759225496912705,13.70616626739502,3.494577407836914
92,0.014041960677679847,13.623461723327637,3.4046409130096436
93,0.014542003655258347,13.759747505187988,3.3610410690307617
94,0.012775375179069884,13.696940422058105,4.121319770812988
95,0.012404641903498593,13.469325065612793,3.202566385269165
96,0.015208139686900027,13.881734848022461,3.5836668014526367
97,0.027200978578013534,13.869796752929688,4.270378112792969
98,0.016001060605049133,13.791356086730957,3.794060230255127
99,0.014371716253021184,13.845685958862305,3.5349302291870117
100,0.014614051536602132,13.4656982421875,3.566725492477417
101,0.012187374454429922,13.472405433654785,3.5461223125457764
102,0.01388280707247117,13.14260196685791,3.0832760334014893
103,0.01491534392185071,13.502400398254395,4.48893928527832
104,0.014620746431105277,13.857912063598633,3.952085018157959
105,0.012522091212518075,13.518120765686035,3.0643370151519775
106,0.012340847074108966,13.841850280761719,3.8054914474487305
107,0.02228024629328181,14.328206062316895,4.291690349578857
